window_idx_global,series_id,series_name,start_idx,state_id,recon_mae
1254,1,clean_serie11,11190,1,0.07901419
1255,1,clean_serie11,11220,1,0.07312379
1256,1,clean_serie11,11250,1,0.061557095
1257,1,clean_serie11,11280,1,0.06458545
1258,1,clean_serie11,11310,1,0.06871317
1259,1,clean_serie11,11340,1,0.07204327
1260,1,clean_serie11,11370,1,0.08405135
1261,1,clean_serie11,11400,1,0.11053629
1262,1,clean_serie11,11430,1,0.16889411
1263,1,clean_serie11,11460,1,0.26204193
1264,1,clean_serie11,11490,1,0.3258488
1265,1,clean_serie11,11520,1,0.3158934
1266,1,clean_serie11,11550,1,0.27601123
1267,1,clean_serie11,11580,1,0.18980473
1268,1,clean_serie11,11610,1,0.13228871
1269,1,clean_serie11,11640,1,0.135404
1270,1,clean_serie11,11670,1,0.13988037
1271,1,clean_serie11,11700,1,0.14651464
1272,1,clean_serie11,11730,1,0.14810811
1273,1,clean_serie11,11760,1,0.14071967
1274,1,clean_serie11,11790,1,0.12254495
1275,1,clean_serie11,11820,1,0.10402812
1276,1,clean_serie11,11850,1,0.08115119
1277,1,clean_serie11,11880,1,0.060593516
1278,1,clean_serie11,11910,1,0.057125036
1279,1,clean_serie11,11940,1,0.05762372
1280,1,clean_serie11,11970,1,0.060353443
1281,1,clean_serie11,12000,1,0.07157527
1282,1,clean_serie11,12030,1,0.0943831
1283,1,clean_serie11,12060,1,0.13847004
1284,1,clean_serie11,12090,1,0.20090593
1285,1,clean_serie11,12120,1,0.23994061
1286,1,clean_serie11,12150,1,0.25110862
1287,1,clean_serie11,12180,1,0.24245284
1288,1,clean_serie11,12210,1,0.19456096
1289,1,clean_serie11,12240,1,0.15498295
1290,1,clean_serie11,12270,1,0.1252688
1291,1,clean_serie11,12300,1,0.1086719
1292,1,clean_serie11,12330,1,0.099023424
1293,1,clean_serie11,12360,1,0.09594378
1294,1,clean_serie11,12390,1,0.09210768
1295,1,clean_serie11,12420,1,0.0906222
1296,1,clean_serie11,12450,1,0.10466822
1297,1,clean_serie11,12480,1,0.13783272
1298,1,clean_serie11,12510,1,0.15486346
1299,1,clean_serie11,12540,1,0.15360768
1300,1,clean_serie11,12570,1,0.14184514
1301,1,clean_serie11,12600,1,0.122612864
1302,1,clean_serie11,12630,1,0.1193278
1303,1,clean_serie11,12660,1,0.13300753
1304,1,clean_serie11,12690,1,0.15277104
1305,1,clean_serie11,12720,1,0.14527214
1306,1,clean_serie11,12750,1,0.14610837
1307,1,clean_serie11,12780,1,0.12367859
1308,1,clean_serie11,12810,1,0.09424169
1309,1,clean_serie11,12840,1,0.08464684
1310,1,clean_serie11,12870,1,0.0780713
1311,1,clean_serie11,12900,1,0.07896296
1312,1,clean_serie11,12930,1,0.09213909
1313,1,clean_serie11,12960,1,0.111926906
1314,1,clean_serie11,12990,1,0.13790265
1315,1,clean_serie11,13020,1,0.1697989
1316,1,clean_serie11,13050,1,0.19065239
1317,1,clean_serie11,13080,1,0.17515057
1318,1,clean_serie11,13110,1,0.14331146
1319,1,clean_serie11,13140,1,0.109333776
1320,1,clean_serie11,13170,1,0.07327569
1321,1,clean_serie11,13200,1,0.06635495
1322,1,clean_serie11,13230,1,0.062481917
1323,1,clean_serie11,13260,0,0.058833096
1324,1,clean_serie11,13290,0,0.06488502
1325,1,clean_serie11,13320,1,0.06687067
1326,1,clean_serie11,13350,1,0.066948995
1327,1,clean_serie11,13380,0,0.06575381
1328,1,clean_serie11,13410,0,0.0601997
1329,1,clean_serie11,13440,0,0.060339153
1330,1,clean_serie11,13470,0,0.0632493
1331,1,clean_serie11,13500,0,0.06799316
1332,1,clean_serie11,13530,0,0.07030743
1333,1,clean_serie11,13560,0,0.07265362
1334,1,clean_serie11,13590,0,0.071967684
1335,1,clean_serie11,13620,0,0.068162054
1336,1,clean_serie11,13650,0,0.06648494
1337,1,clean_serie11,13680,0,0.06522574
1338,1,clean_serie11,13710,0,0.06894123
1339,1,clean_serie11,13740,0,0.089538865
1340,1,clean_serie11,13770,1,0.13934001
1341,1,clean_serie11,13800,1,0.21732338
1342,1,clean_serie11,13830,1,0.28897172
1343,1,clean_serie11,13860,1,0.31078878
1344,1,clean_serie11,13890,1,0.28400666
1345,1,clean_serie11,13920,1,0.2193986
1346,1,clean_serie11,13950,1,0.17056821
1347,1,clean_serie11,13980,1,0.17345363
1348,1,clean_serie11,14010,1,0.17228849
1349,1,clean_serie11,14040,1,0.16101955
1350,1,clean_serie11,14070,1,0.13999428
1351,1,clean_serie11,14100,1,0.09643316
1352,1,clean_serie11,14130,1,0.08350863
1353,1,clean_serie11,14160,1,0.10295661
1354,1,clean_serie11,14190,1,0.12456786
1355,1,clean_serie11,14220,1,0.14910522
1356,1,clean_serie11,14250,1,0.17590044
1357,1,clean_serie11,14280,1,0.18242434
1358,1,clean_serie11,14310,1,0.16698131
1359,1,clean_serie11,14340,1,0.15952398
1360,1,clean_serie11,14370,1,0.15928935
1361,1,clean_serie11,14400,1,0.17874193
1362,1,clean_serie11,14430,1,0.22296442
1363,1,clean_serie11,14460,1,0.2367535
1364,1,clean_serie11,14490,1,0.23593317
1365,1,clean_serie11,14520,1,0.2104168
1366,1,clean_serie11,14550,1,0.18602891
1367,1,clean_serie11,14580,1,0.1585192
1368,1,clean_serie11,14610,1,0.12948205
1369,1,clean_serie11,14640,1,0.10840824
1370,1,clean_serie11,14670,1,0.0838915
1371,1,clean_serie11,14700,1,0.079735845
1372,1,clean_serie11,14730,1,0.08070883
1373,1,clean_serie11,14760,1,0.08011888
1374,1,clean_serie11,14790,1,0.081416845
1375,1,clean_serie11,14820,1,0.07981505
1376,1,clean_serie11,14850,1,0.075264566
1377,1,clean_serie11,14880,1,0.07264417
1378,1,clean_serie11,14910,1,0.06993182
1379,1,clean_serie11,14940,1,0.06782421
1380,1,clean_serie11,14970,1,0.077016234
1381,1,clean_serie11,15000,1,0.0993296
1382,1,clean_serie11,15030,1,0.12743852
1383,1,clean_serie11,15060,1,0.1556425
1384,1,clean_serie11,15090,1,0.18815206
1385,1,clean_serie11,15120,1,0.20098847
1386,1,clean_serie11,15150,1,0.1936225
1387,1,clean_serie11,15180,1,0.1752531
1388,1,clean_serie11,15210,1,0.13657998
1389,1,clean_serie11,15240,1,0.10631958
1390,1,clean_serie11,15270,1,0.08278606
1391,1,clean_serie11,15300,0,0.07602879
1392,1,clean_serie11,15330,0,0.07786952
1393,1,clean_serie11,15360,0,0.08557519
1394,1,clean_serie11,15390,1,0.10809933
1395,1,clean_serie11,15420,1,0.14522003
1396,1,clean_serie11,15450,1,0.17685774
1397,1,clean_serie11,15480,1,0.19878085
1398,1,clean_serie11,15510,1,0.1855079
1399,1,clean_serie11,15540,1,0.14770521
1400,1,clean_serie11,15570,1,0.11311915
1401,1,clean_serie11,15600,1,0.08384521
1402,1,clean_serie11,15630,1,0.073755644
1403,1,clean_serie11,15660,1,0.06658606
1404,1,clean_serie11,15690,1,0.064133324
1405,1,clean_serie11,15720,1,0.059199322
1406,1,clean_serie11,15750,1,0.055333022
1407,1,clean_serie11,15780,0,0.058557868
1408,1,clean_serie11,15810,0,0.057112515
1409,1,clean_serie11,15840,0,0.05966404
1410,1,clean_serie11,15870,0,0.061355
1411,1,clean_serie11,15900,0,0.059974067
1412,1,clean_serie11,15930,1,0.06438175
1413,1,clean_serie11,15960,1,0.063672945
1414,1,clean_serie11,15990,1,0.06556174
1415,1,clean_serie11,16020,1,0.0692169
1416,1,clean_serie11,16050,1,0.066201985
1417,1,clean_serie11,16080,1,0.06678516
1418,1,clean_serie11,16110,1,0.065091126
1419,1,clean_serie11,16140,1,0.06101762
1420,1,clean_serie11,16170,1,0.06209245
1421,1,clean_serie11,16200,1,0.0655195
1422,1,clean_serie11,16230,1,0.066660024
1423,1,clean_serie11,16260,1,0.09046292
1424,1,clean_serie11,16290,1,0.16710319
1425,1,clean_serie11,16320,1,0.26975155
1426,1,clean_serie11,16350,1,0.3522005
1427,1,clean_serie11,16380,1,0.38608524
1428,1,clean_serie11,16410,1,0.34733185
1429,1,clean_serie11,16440,1,0.26471534
1430,1,clean_serie11,16470,1,0.18464762
1431,1,clean_serie11,16500,1,0.14940557
1432,1,clean_serie11,16530,1,0.13419983
1433,1,clean_serie11,16560,1,0.118694685
1434,1,clean_serie11,16590,1,0.10869064
1435,1,clean_serie11,16620,1,0.095914446
1436,1,clean_serie11,16650,1,0.08404977
1437,1,clean_serie11,16680,1,0.078871526
1438,1,clean_serie11,16710,1,0.07453325
1439,1,clean_serie11,16740,1,0.07053128
1440,1,clean_serie11,16770,1,0.06765047
1441,1,clean_serie11,16800,1,0.082020886
1442,1,clean_serie11,16830,1,0.10987301
1443,1,clean_serie11,16860,1,0.15940458
1444,1,clean_serie11,16890,1,0.21102796
1445,1,clean_serie11,16920,1,0.2338499
1446,1,clean_serie11,16950,1,0.25151438
1447,1,clean_serie11,16980,1,0.27286103
1448,1,clean_serie11,17010,1,0.3002393
1449,1,clean_serie11,17040,1,0.327672
1450,1,clean_serie11,17070,1,0.3256108
1451,1,clean_serie11,17100,1,0.27166802
1452,1,clean_serie11,17130,1,0.20669815
1453,1,clean_serie11,17160,1,0.15212606
1454,1,clean_serie11,17190,1,0.11827077
1455,1,clean_serie11,17220,1,0.11788638
1456,1,clean_serie11,17250,1,0.12262814
1457,1,clean_serie11,17280,1,0.122517176
1458,1,clean_serie11,17310,1,0.124965385
1459,1,clean_serie11,17340,1,0.12013919
1460,1,clean_serie11,17370,1,0.11036297
1461,1,clean_serie11,17400,1,0.10849065
1462,1,clean_serie11,17430,1,0.10861514
1463,1,clean_serie11,17460,1,0.110144615
1464,1,clean_serie11,17490,1,0.126378
1465,1,clean_serie11,17520,1,0.15290643
1466,1,clean_serie11,17550,1,0.17066373
1467,1,clean_serie11,17580,1,0.16925949
1468,1,clean_serie11,17610,1,0.15222216
1469,1,clean_serie11,17640,1,0.12474397
1470,1,clean_serie11,17670,1,0.09496674
1471,1,clean_serie11,17700,1,0.08116061
1472,1,clean_serie11,17730,1,0.110793024
1473,1,clean_serie11,17760,1,0.1764208
1474,1,clean_serie11,17790,1,0.25542206
1475,1,clean_serie11,17820,1,0.28316456
1476,1,clean_serie11,17850,1,0.27625683
1477,1,clean_serie11,17880,1,0.21117797
1478,1,clean_serie11,17910,1,0.1306438
1479,1,clean_serie11,17940,1,0.09139883
1480,1,clean_serie11,17970,1,0.06838519
1481,1,clean_serie11,18000,0,0.061914954
1482,1,clean_serie11,18030,0,0.0632339
1483,1,clean_serie11,18060,0,0.063214056
1484,1,clean_serie11,18090,0,0.06322337
1485,1,clean_serie11,18120,0,0.064565584
1486,1,clean_serie11,18150,0,0.06092821
1487,1,clean_serie11,18180,0,0.060807522
1488,1,clean_serie11,18210,0,0.062661074
1489,1,clean_serie11,18240,1,0.063052684
1490,1,clean_serie11,18270,1,0.07016229
1491,1,clean_serie11,18300,1,0.075438656
1492,1,clean_serie11,18330,1,0.07238167
1493,1,clean_serie11,18360,1,0.06940765
1494,1,clean_serie11,18390,1,0.061356902
1495,1,clean_serie11,18420,1,0.062701076
1496,1,clean_serie11,18450,1,0.06721797
1497,1,clean_serie11,18480,1,0.08477913
1498,1,clean_serie11,18510,1,0.13548866
1499,1,clean_serie11,18540,1,0.21940613
1500,1,clean_serie11,18570,1,0.38284728
1501,1,clean_serie11,18600,1,0.557297
1502,1,clean_serie11,18630,1,0.6296246
1503,1,clean_serie11,18660,1,0.618638
1504,1,clean_serie11,18690,1,0.4961429
1505,1,clean_serie11,18720,1,0.34783664
1506,1,clean_serie11,18750,1,0.26400656
1507,1,clean_serie11,18780,1,0.21254864
1508,1,clean_serie11,18810,1,0.173119
1509,1,clean_serie11,18840,1,0.15099606
1510,1,clean_serie11,18870,1,0.13827065
1511,1,clean_serie11,18900,1,0.13881126
1512,1,clean_serie11,18930,1,0.13305427
1513,1,clean_serie11,18960,1,0.11801544
1514,1,clean_serie11,18990,1,0.10248999
1515,1,clean_serie11,19020,1,0.087469645
1516,1,clean_serie11,19050,1,0.085979484
1517,1,clean_serie11,19080,1,0.086481944
1518,1,clean_serie11,19110,1,0.0824585
1519,1,clean_serie11,19140,1,0.078871906
1520,1,clean_serie11,19170,1,0.090440325
1521,1,clean_serie11,19200,1,0.10797096
1522,1,clean_serie11,19230,1,0.1165066
1523,1,clean_serie11,19260,1,0.114800885
1524,1,clean_serie11,19290,1,0.12736674
1525,1,clean_serie11,19320,1,0.17092475
1526,1,clean_serie11,19350,1,0.2759424
1527,1,clean_serie11,19380,1,0.3793425
1528,1,clean_serie11,19410,1,0.4085245
1529,1,clean_serie11,19440,1,0.38171932
1530,1,clean_serie11,19470,1,0.26911777
1531,1,clean_serie11,19500,1,0.17651123
1532,1,clean_serie11,19530,1,0.14067577
1533,1,clean_serie11,19560,1,0.123817585
1534,1,clean_serie11,19590,1,0.12388982
1535,1,clean_serie11,19620,1,0.1315065
1536,1,clean_serie11,19650,1,0.12522832
1537,1,clean_serie11,19680,1,0.14319964
1538,1,clean_serie11,19710,1,0.21537341
1539,1,clean_serie11,19740,1,0.27061194
1540,1,clean_serie11,19770,1,0.2929796
1541,1,clean_serie11,19800,1,0.26578155
1542,1,clean_serie11,19830,1,0.19613567
1543,1,clean_serie11,19860,1,0.16253768
1544,1,clean_serie11,19890,1,0.20268276
1545,1,clean_serie11,19920,1,0.26022536
1546,1,clean_serie11,19950,1,0.2729885
1547,1,clean_serie11,19980,1,0.23991157
1548,1,clean_serie11,20010,1,0.16624169
1549,1,clean_serie11,20040,1,0.08809669
1550,1,clean_serie11,20070,1,0.06498242
1551,1,clean_serie11,20100,1,0.06399966
1552,1,clean_serie11,20130,1,0.06572112
1553,1,clean_serie11,20160,1,0.063893735
1554,1,clean_serie11,20190,1,0.06301842
1555,1,clean_serie11,20220,1,0.061948612
1556,1,clean_serie11,20250,0,0.060814057
1557,1,clean_serie11,20280,0,0.064581364
1558,1,clean_serie11,20310,0,0.06720872
1559,1,clean_serie11,20340,0,0.06758576
1560,1,clean_serie11,20370,0,0.07010708
1561,1,clean_serie11,20400,0,0.06834965
1562,1,clean_serie11,20430,0,0.065843366
1563,1,clean_serie11,20460,1,0.061174404
1564,1,clean_serie11,20490,1,0.06238276
1565,1,clean_serie11,20520,1,0.067931935
1566,1,clean_serie11,20550,1,0.07672346
1567,1,clean_serie11,20580,1,0.09141469
1568,1,clean_serie11,20610,1,0.20354687
1569,1,clean_serie11,20640,1,0.38804546
1570,1,clean_serie11,20670,1,0.5602879
1571,1,clean_serie11,20700,1,0.70715517
1572,1,clean_serie11,20730,1,0.7029186
1573,1,clean_serie11,20760,1,0.5778577
1574,1,clean_serie11,20790,1,0.42151463
1575,1,clean_serie11,20820,1,0.30589005
1576,1,clean_serie11,20850,1,0.24651012
1577,1,clean_serie11,20880,1,0.20611176
1578,1,clean_serie11,20910,1,0.17704344
1579,1,clean_serie11,20940,1,0.1398408
1580,1,clean_serie11,20970,1,0.10355362
1581,1,clean_serie11,21000,1,0.0916787
1582,1,clean_serie11,21030,1,0.09084617
1583,1,clean_serie11,21060,1,0.08307214
1584,1,clean_serie11,21090,1,0.07604259
1585,1,clean_serie11,21120,1,0.070317216
1586,1,clean_serie11,21150,1,0.07209099
1587,1,clean_serie11,21180,1,0.07611494
1588,1,clean_serie11,21210,1,0.09663259
1589,1,clean_serie11,21240,1,0.15061612
1590,1,clean_serie11,21270,1,0.19275638
1591,1,clean_serie11,21300,1,0.22670743
1592,1,clean_serie11,21330,1,0.24463262
1593,1,clean_serie11,21360,1,0.22993663
1594,1,clean_serie11,21390,1,0.20177144
1595,1,clean_serie11,21420,1,0.18316998
1596,1,clean_serie11,21450,1,0.18132265
1597,1,clean_serie11,21480,1,0.16684623
1598,1,clean_serie11,21510,1,0.15373868
1599,1,clean_serie11,21540,1,0.14083737
1600,1,clean_serie11,21570,1,0.117172495
1601,1,clean_serie11,21600,1,0.10300105
1602,1,clean_serie11,21630,1,0.09708827
1603,1,clean_serie11,21660,1,0.1084038
1604,1,clean_serie11,21690,1,0.12690097
1605,1,clean_serie11,21720,1,0.13772
1606,1,clean_serie11,21750,1,0.1509223
1607,1,clean_serie11,21780,1,0.14211674
1608,1,clean_serie11,21810,1,0.13115436
1609,1,clean_serie11,21840,1,0.13611285
1610,1,clean_serie11,21870,1,0.17530733
1611,1,clean_serie11,21900,1,0.20332861
1612,1,clean_serie11,21930,1,0.21107638
1613,1,clean_serie11,21960,1,0.20325033
1614,1,clean_serie11,21990,1,0.16428117
1615,1,clean_serie11,22020,1,0.13211219
1616,1,clean_serie11,22050,1,0.13637312
1617,1,clean_serie11,22080,1,0.16195926
1618,1,clean_serie11,22110,1,0.18909878
1619,1,clean_serie11,22140,1,0.20016935
1620,1,clean_serie11,22170,1,0.18623133
1621,1,clean_serie11,22200,1,0.1398359
1622,1,clean_serie11,22230,1,0.09195164
1623,1,clean_serie11,22260,1,0.07105705
1624,1,clean_serie11,22290,1,0.06378452
1625,1,clean_serie11,22320,1,0.069356024
1626,1,clean_serie11,22350,1,0.07974429
1627,1,clean_serie11,22380,1,0.08499188
1628,1,clean_serie11,22410,1,0.081963174
1629,1,clean_serie11,22440,1,0.08007904
1630,1,clean_serie11,22470,1,0.07980298
1631,1,clean_serie11,22500,1,0.08094996
1632,1,clean_serie11,22530,1,0.08555461
1633,1,clean_serie11,22560,1,0.08537528
1634,1,clean_serie11,22590,1,0.08368884
1635,1,clean_serie11,22620,1,0.07735357
1636,1,clean_serie11,22650,1,0.07248365
1637,1,clean_serie11,22680,1,0.07098616
1638,1,clean_serie11,22710,1,0.06362241
1639,1,clean_serie11,22740,1,0.06322375
1640,1,clean_serie11,22770,1,0.064883985
1641,1,clean_serie11,22800,1,0.06990361
1642,1,clean_serie11,22830,1,0.07268708
1643,1,clean_serie11,22860,1,0.10677213
1644,1,clean_serie11,22890,1,0.18926173
1645,1,clean_serie11,22920,1,0.36960578
1646,1,clean_serie11,22950,1,0.56894875
1647,1,clean_serie11,22980,1,0.6344822
1648,1,clean_serie11,23010,1,0.6287047
1649,1,clean_serie11,23040,1,0.5237666
1650,1,clean_serie11,23070,1,0.37896556
1651,1,clean_serie11,23100,1,0.33495644
1652,1,clean_serie11,23130,1,0.32288542
1653,1,clean_serie11,23160,1,0.32145512
1654,1,clean_serie11,23190,1,0.3572583
1655,1,clean_serie11,23220,1,0.4268598
1656,1,clean_serie11,23250,1,0.5715153
1657,2,clean_serie2,0,1,0.24448057
1658,2,clean_serie2,30,1,0.16477503
1659,2,clean_serie2,60,1,0.111016326
1660,2,clean_serie2,90,1,0.07710004
1661,2,clean_serie2,120,1,0.067592815
1662,2,clean_serie2,150,1,0.062720194
1663,2,clean_serie2,180,1,0.05979725
1664,2,clean_serie2,210,0,0.050706014
1665,2,clean_serie2,240,0,0.041195054
1666,2,clean_serie2,270,0,0.03930124
1667,2,clean_serie2,300,0,0.037620235
1668,2,clean_serie2,330,0,0.03949949
1669,2,clean_serie2,360,0,0.040559888
1670,2,clean_serie2,390,0,0.040015623
1671,2,clean_serie2,420,0,0.039949615
1672,2,clean_serie2,450,0,0.03981165
1673,2,clean_serie2,480,0,0.042450074
1674,2,clean_serie2,510,0,0.046413798
1675,2,clean_serie2,540,0,0.053264152
1676,2,clean_serie2,570,0,0.07899868
1677,2,clean_serie2,600,1,0.124038376
1678,2,clean_serie2,630,1,0.16300751
1679,2,clean_serie2,660,1,0.16543582
1680,2,clean_serie2,690,1,0.140207
1681,2,clean_serie2,720,0,0.091536045
1682,2,clean_serie2,750,0,0.04642598
1683,2,clean_serie2,780,0,0.037332185
1684,2,clean_serie2,810,0,0.038215872
1685,2,clean_serie2,840,0,0.042739317
1686,2,clean_serie2,870,0,0.044691097
1687,2,clean_serie2,900,0,0.04480872
1688,2,clean_serie2,930,0,0.042767804
1689,2,clean_serie2,960,0,0.03954298
1690,2,clean_serie2,990,0,0.038554158
1691,2,clean_serie2,1020,0,0.038662
1692,2,clean_serie2,1050,0,0.0405399
1693,2,clean_serie2,1080,0,0.04041709
1694,2,clean_serie2,1110,0,0.0405006
1695,2,clean_serie2,1140,0,0.042453125
1696,2,clean_serie2,1170,0,0.04103991
1697,2,clean_serie2,1200,0,0.040535096
1698,2,clean_serie2,1230,0,0.043825887
1699,2,clean_serie2,1260,0,0.05563015
1700,2,clean_serie2,1290,0,0.07391542
1701,2,clean_serie2,1320,1,0.094926015
1702,2,clean_serie2,1350,1,0.12508994
1703,2,clean_serie2,1380,1,0.15303643
1704,2,clean_serie2,1410,1,0.15883626
1705,2,clean_serie2,1440,1,0.15241115
1706,2,clean_serie2,1470,1,0.12024199
1707,2,clean_serie2,1500,1,0.1044288
1708,2,clean_serie2,1530,1,0.12260347
1709,2,clean_serie2,1560,1,0.16537479
1710,2,clean_serie2,1590,1,0.17212777
1711,2,clean_serie2,1620,1,0.1520947
1712,2,clean_serie2,1650,0,0.10681451
1713,2,clean_serie2,1680,0,0.056655567
1714,2,clean_serie2,1710,0,0.041780077
1715,2,clean_serie2,1740,0,0.047845915
1716,2,clean_serie2,1770,0,0.053745065
1717,2,clean_serie2,1800,0,0.07107092
1718,2,clean_serie2,1830,1,0.09102728
1719,2,clean_serie2,1860,1,0.10285149
1720,2,clean_serie2,1890,1,0.10571157
1721,2,clean_serie2,1920,1,0.09141465
1722,2,clean_serie2,1950,1,0.07592313
1723,2,clean_serie2,1980,1,0.07336647
1724,2,clean_serie2,2010,1,0.11461487
1725,2,clean_serie2,2040,1,0.20330562
1726,2,clean_serie2,2070,1,0.25109035
1727,2,clean_serie2,2100,1,0.2554879
1728,2,clean_serie2,2130,1,0.20943132
1729,2,clean_serie2,2160,1,0.118211836
1730,2,clean_serie2,2190,0,0.07142852
1731,2,clean_serie2,2220,0,0.05315778
1732,2,clean_serie2,2250,0,0.050602023
1733,2,clean_serie2,2280,0,0.04443741
1734,2,clean_serie2,2310,0,0.04108292
1735,2,clean_serie2,2340,0,0.039404098
1736,2,clean_serie2,2370,0,0.05012351
1737,2,clean_serie2,2400,0,0.07391393
1738,2,clean_serie2,2430,1,0.102157325
1739,2,clean_serie2,2460,1,0.10881022
1740,2,clean_serie2,2490,1,0.09757508
1741,2,clean_serie2,2520,0,0.074135765
1742,2,clean_serie2,2550,0,0.047408916
1743,2,clean_serie2,2580,0,0.037151147
1744,2,clean_serie2,2610,0,0.03887268
1745,2,clean_serie2,2640,0,0.03840761
1746,2,clean_serie2,2670,0,0.03897899
1747,2,clean_serie2,2700,0,0.040219884
1748,2,clean_serie2,2730,0,0.04054309
1749,2,clean_serie2,2760,0,0.04332552
1750,2,clean_serie2,2790,0,0.046580415
1751,2,clean_serie2,2820,0,0.04688701
1752,2,clean_serie2,2850,0,0.04775057
1753,2,clean_serie2,2880,0,0.04487133
1754,2,clean_serie2,2910,0,0.04174859
1755,2,clean_serie2,2940,0,0.041446254
1756,2,clean_serie2,2970,0,0.040925883
1757,2,clean_serie2,3000,0,0.041317437
1758,2,clean_serie2,3030,0,0.04366963
1759,2,clean_serie2,3060,0,0.04492397
1760,2,clean_serie2,3090,0,0.045515727
1761,2,clean_serie2,3120,0,0.04545087
1762,2,clean_serie2,3150,0,0.044735357
1763,2,clean_serie2,3180,0,0.043076355
1764,2,clean_serie2,3210,0,0.04267206
1765,2,clean_serie2,3240,0,0.04563189
1766,2,clean_serie2,3270,0,0.044500057
1767,2,clean_serie2,3300,0,0.043414645
1768,2,clean_serie2,3330,0,0.053474482
1769,2,clean_serie2,3360,0,0.07178243
1770,2,clean_serie2,3390,1,0.09436683
1771,2,clean_serie2,3420,1,0.103753895
1772,2,clean_serie2,3450,1,0.10334929
1773,2,clean_serie2,3480,1,0.09925006
1774,2,clean_serie2,3510,1,0.085037686
1775,2,clean_serie2,3540,1,0.07937531
1776,2,clean_serie2,3570,1,0.07110741
1777,2,clean_serie2,3600,0,0.0612735
1778,2,clean_serie2,3630,0,0.05245409
1779,2,clean_serie2,3660,0,0.054985773
1780,2,clean_serie2,3690,0,0.06489024
1781,2,clean_serie2,3720,1,0.06973504
1782,2,clean_serie2,3750,1,0.072942704
1783,2,clean_serie2,3780,1,0.066974185
1784,2,clean_serie2,3810,1,0.064339556
1785,2,clean_serie2,3840,1,0.078595296
1786,2,clean_serie2,3870,1,0.11252576
1787,2,clean_serie2,3900,1,0.1356724
1788,2,clean_serie2,3930,1,0.13710353
1789,2,clean_serie2,3960,1,0.12346318
1790,2,clean_serie2,3990,1,0.11459673
1791,2,clean_serie2,4020,1,0.12805511
1792,2,clean_serie2,4050,1,0.14471939
1793,2,clean_serie2,4080,1,0.14471386
1794,2,clean_serie2,4110,1,0.114400305
1795,2,clean_serie2,4140,1,0.0784059
1796,2,clean_serie2,4170,0,0.050607815
1797,2,clean_serie2,4200,0,0.041765645
1798,2,clean_serie2,4230,0,0.041481897
1799,2,clean_serie2,4260,0,0.038356423
1800,2,clean_serie2,4290,0,0.038447265
1801,2,clean_serie2,4320,0,0.040252358
1802,2,clean_serie2,4350,0,0.041581154
1803,2,clean_serie2,4380,0,0.041719705
1804,2,clean_serie2,4410,0,0.04347176
1805,2,clean_serie2,4440,0,0.045651197
1806,2,clean_serie2,4470,0,0.044396516
1807,2,clean_serie2,4500,0,0.04332591
1808,2,clean_serie2,4530,0,0.04306668
1809,2,clean_serie2,4560,0,0.03928493
1810,2,clean_serie2,4590,0,0.0425003
1811,2,clean_serie2,4620,0,0.055542145
1812,2,clean_serie2,4650,0,0.085367486
1813,2,clean_serie2,4680,1,0.121438876
1814,2,clean_serie2,4710,1,0.16015862
1815,2,clean_serie2,4740,1,0.19670421
1816,2,clean_serie2,4770,1,0.20163733
1817,2,clean_serie2,4800,1,0.16579768
1818,2,clean_serie2,4830,1,0.1325786
1819,2,clean_serie2,4860,1,0.09819511
1820,2,clean_serie2,4890,1,0.08464831
1821,2,clean_serie2,4920,1,0.089924075
1822,2,clean_serie2,4950,1,0.09523988
1823,2,clean_serie2,4980,1,0.08263645
1824,2,clean_serie2,5010,0,0.06611839
1825,2,clean_serie2,5040,0,0.050462037
1826,2,clean_serie2,5070,0,0.039253317
1827,2,clean_serie2,5100,0,0.0411937
1828,2,clean_serie2,5130,0,0.040815443
1829,2,clean_serie2,5160,0,0.04179416
1830,2,clean_serie2,5190,0,0.04811574
1831,2,clean_serie2,5220,0,0.058584772
1832,2,clean_serie2,5250,1,0.06772372
1833,2,clean_serie2,5280,1,0.075526044
1834,2,clean_serie2,5310,1,0.07951994
1835,2,clean_serie2,5340,1,0.0780265
1836,2,clean_serie2,5370,1,0.07363482
1837,2,clean_serie2,5400,1,0.06085383
1838,2,clean_serie2,5430,0,0.05201592
1839,2,clean_serie2,5460,0,0.041671988
1840,2,clean_serie2,5490,0,0.044074055
1841,2,clean_serie2,5520,0,0.057935923
1842,2,clean_serie2,5550,0,0.09214873
1843,2,clean_serie2,5580,1,0.13094094
1844,2,clean_serie2,5610,1,0.1387201
1845,2,clean_serie2,5640,1,0.12715751
1846,2,clean_serie2,5670,0,0.0950771
1847,2,clean_serie2,5700,0,0.05829732
1848,2,clean_serie2,5730,0,0.045686398
1849,2,clean_serie2,5760,0,0.048422262
1850,2,clean_serie2,5790,0,0.055728283
1851,2,clean_serie2,5820,0,0.073774576
1852,2,clean_serie2,5850,1,0.09401618
1853,2,clean_serie2,5880,1,0.09831209
1854,2,clean_serie2,5910,1,0.09928172
1855,2,clean_serie2,5940,1,0.08054494
1856,2,clean_serie2,5970,1,0.06745288
1857,2,clean_serie2,6000,0,0.05861664
1858,2,clean_serie2,6030,0,0.053494096
1859,2,clean_serie2,6060,0,0.051340904
1860,2,clean_serie2,6090,0,0.045169752
1861,2,clean_serie2,6120,0,0.042785116
1862,2,clean_serie2,6150,0,0.03944507
